restaurant_address,restaurant_overall_rating,user_review,restaurant_name,restaurant_phone,user_num_reviews,user_review_date,user_location,restaurant_url,user_rating,restaurant_num_reviews,restaurant_location,user_name
"121 2nd Ave NNashville, TN 37201",3.5,"There aren't many places outside pub food in Nashville proper.  Found this place, - great spot, nice brick walls, friendly counter dude.  Average fare.",Pita Pit,6152557482,210 reviews,2015-04-12,"Park City, UT",/biz/pita-pit-nashville,3.0,41,"Washington, DC",Deb D.
"121 2nd Ave NNashville, TN 37201",3.5,WOULD NOT RECOMMEND.  Did not enjoy the food... Pita's were over stuffed with lettuce and other ingredients instead of the actual item you chose.  Very expensive for what you get.,Pita Pit,6152557482,5 reviews,2015-08-04,"Vineland, NJ",/biz/pita-pit-nashville,1.0,41,"Washington, DC",Cindy E.
"121 2nd Ave NNashville, TN 37201",3.5,Don't trust their hours. They turn down people when they feel like closing early. Went on Tuesday Junw 17th and wouldn't serve us at 1145 when their sign said they would close early (not the usual 2am).  They had three other sandwiches being made. Thoth they were kidding. Their food is just a step above Subway anyway.,Pita Pit,6152557482,22 reviews,2015-06-16,"Nesconset, NY",/biz/pita-pit-nashville,1.0,41,"Washington, DC",Michael O.
"121 2nd Ave NNashville, TN 37201",3.5,"So far the worst service I've received here. He is probably the most useless person I have ever met. Couldn't get the order right after 2 tries. Put change on the counter, because reaching my hand would have been too hard. You keep that change little fella, hope it keeps you from killing yourself; because you obviously hate life.",Pita Pit,6152557482,1 review,2015-06-20,"Nashville, TN",/biz/pita-pit-nashville,1.0,41,"Washington, DC",Louis S.
"121 2nd Ave NNashville, TN 37201",3.5,"There was a pita pit within walking distance to my dorm while I was in college and they were open until 4:00 am, so my review may be biased :).  Lot's of selection, made fresh for you, always delicious!  I usually get the chicken Cesar or the gyro, both are yum yum yum!!  I've been to this downtown one late into the night on a couple occasions and it always hits the spot. I love you pita pit, I wish you were closer to my house, and I miss you.",Pita Pit,6152557482,96 reviews,2014-03-14,"Nashville, TN",/biz/pita-pit-nashville,5.0,41,"Washington, DC",Allie R.
"121 2nd Ave NNashville, TN 37201",3.5,"A subway knock off. For a vegetarian it was something to eat, but not necessarily enjoy.",Pita Pit,6152557482,103 reviews,2015-04-19,"Los Angeles, CA",/biz/pita-pit-nashville,2.0,41,"Washington, DC",Shelby S.
"121 2nd Ave NNashville, TN 37201",3.5,"Pita Pit is excellent at what it is; a late night drunk munchie place to grab a bite. If it's 1am and you are starving after a night on Broadway, Pita Pit is a-ok. I've drunkenly grabbed a chicken pita and also had the falafel option. I liked the chicken better; it was less greasy than the falafel. But to be honest, neither of them would blow you away. Once your meat option cooks, you select from the usual toppings; greens, tomatoes, sauces, etc. Overall, it's not bad. But get used to standing in line for a while with a bunch of drunk people, especially if they are busy. What about during the day you ask? I honestly wouldn't eat here unless it's in the time frame of 12am-2am.",Pita Pit,6152557482,484 reviews,2013-04-03,"Nashville, TN",/biz/pita-pit-nashville,3.0,41,"Washington, DC",Sheena T.
"121 2nd Ave NNashville, TN 37201",3.5,These wraps are delicious. Very affordable and so many options to customize to your exact tastes. Open late on weekends so it's the perfect late night meal,Pita Pit,6152557482,5 reviews,2015-04-25,"Atlanta, GA",/biz/pita-pit-nashville,5.0,41,"Washington, DC",Dylan F.
"121 2nd Ave NNashville, TN 37201",3.5,"Their food truck staff is BEYOND SLOW and not very competent of their own menu and ordering/payment process. If you are really hungry and see their truck, just go somewhere else!! Centennial Park on Saturday, September 27th.",Pita Pit,6152557482,5 reviews,2014-09-27,"Nashville, TN",/biz/pita-pit-nashville,1.0,41,"Washington, DC",John W.
"121 2nd Ave NNashville, TN 37201",3.5,Great little shop ~ nice selection of options on menu ~ friendly staff ~ enjoyed our lunch here!,Pita Pit,6152557482,11 reviews,2015-03-02,"Channahon, IL",/biz/pita-pit-nashville,4.0,41,"Washington, DC",Kim H.
"121 2nd Ave NNashville, TN 37201",3.5,Worst pita of my life. Vegetables didn't look fresh. I asked for lettuce and I got something moist and soft that looked like lettuce and tasted dodgy. I ended up spitting out the lettuce after biting in.,Pita Pit,6152557482,16 reviews,2014-12-01,"Denver, CO",/biz/pita-pit-nashville,1.0,41,"Washington, DC",a-p h.
"121 2nd Ave NNashville, TN 37201",3.5,"It's Pita Pit. It's a chain, we all know what we're getting there, but this one deserves props. We ate at this location a few times during the CMA Fest & even when there were 50 people inside, they were still fast & friendly, and weren't out of anything. So many toppings for so little money, everything is fresh, and the chicken is actual chicken, not that scary cubed crap.Definitely a good spot for either a cheap lunch or a late-night eat.",Pita Pit,6152557482,519 reviews,2013-08-13,"Chicago, IL",/biz/pita-pit-nashville,4.0,41,"Washington, DC",Karen C.
"121 2nd Ave NNashville, TN 37201",3.5,"Love any sandwich wrap they offer. If you go here, sign up for the Club Card..you can earn points to earn free food!! They also will give you some coupons time to time for free soda or something off the price of the food.. Great food!I love food there, and its a lot like subway you can choose the food that you put on the wraps. You can choose the veggies, the dressings, and then of course the protein element. My favorite here is the Chicken Club. I always get the whole wheat wrap which is very thin and special made for them at a local bakery ( I asked because I was trying to find some to make my own at home)it is like a big pouch.!!! They put in your topping choices mine is Spinach, Avocado, tomatoes, red onions, black olives, Jalapenos, black beans, seasoning (salt pepper and oregano) with feta cheese and my sauce is Jalapeno Ranch ...They then add the freshly grilled meat choice and wrap it tight. AS they start to wrap they also scrunch to give it a tight roll that holds firm.You can eat there, even though small location (historical old building on 2nd) it is roomy and open inside. Or they will wrap it to walk and eat, or just to go back to the office (which is how I order it)..I love this restaurant its only a few blocks from my office and I go here every now and then. I am on a diet (always) so the food is FRESH and Great Pricing!! and DELICIOUS!!!!If you get a chance to eat downtown, try out this great restaurant!!! You will not be disappointed !!!",Pita Pit,6152557482,781 reviews,2013-03-17,"Nashville, TN",/biz/pita-pit-nashville,4.0,41,"Washington, DC",Melissa B.
"121 2nd Ave NNashville, TN 37201",3.5,Can't say enough about how impressed I was with this fast food restaurant. Polite service and great food for every ones taste.,Pita Pit,6152557482,4 reviews,2014-01-11,"Osage Beach, MO",/biz/pita-pit-nashville,5.0,41,"Washington, DC",Jacob A.
"121 2nd Ave NNashville, TN 37201",3.5,"Great place to get a quick bite.  Service was great, food was fresh and healthy. Wish there was one near my house.",Pita Pit,6152557482,11 reviews,2014-10-07,"Houston, TX",/biz/pita-pit-nashville,4.0,41,"Washington, DC",Lori M.
"121 2nd Ave NNashville, TN 37201",3.5,Boo. The guy behind the counter was surely. It's expensive for what it is. The food is just ok. Go to subway and get a full combo for half the price.,Pita Pit,6152557482,47 reviews,2014-06-07,"Las Vegas, NV",/biz/pita-pit-nashville,2.0,41,"Washington, DC",Cassaundra S.
"121 2nd Ave NNashville, TN 37201",3.5,"Pita Pit is one of the few ""quick sandwich for lunch"" options that we have near my office, and it's generally pretty tasty.  It feels like a mix of Subway, Chipotle, and the delis I remember so fondly in New York.  The food seems fresher than most places and the staff is always great, cheerful, and helpful.  Seating is very limited so I often just order it to go.  They also have online ordering which makes life easier if you're in a hurry, as is often the case.  The prices are reasonable and there's enough food in a pita wrap to fill you up but not weigh you down (unless you load it down with cheese, sauce, and cream, of course).  Be sure to sign up for a loyalty card while you're there.Easter Egg:  You can get into this place from the alleyway, as well.  Can you guess which door it is?",Pita Pit,6152557482,70 reviews,2013-11-15,"Nashville, TN",/biz/pita-pit-nashville,4.0,41,"Washington, DC",Ryan P.
"121 2nd Ave NNashville, TN 37201",3.5,"Aw man this place deserves the solid 4 rating. The steak was lean quality beef, not pro cooked or boiled, and the ingredients allow you to make a reasonably healthy wrap, what with fresh spin ache & shrooms, black beans (a nice twist) and other veggies. The staff was very congenial and fast. A great way to get something quick, simple, and healthy after walking the strip.",Pita Pit,6152557482,16 reviews,2014-04-27,"Huntsville, AL",/biz/pita-pit-nashville,4.0,41,"Washington, DC",R P.
"121 2nd Ave NNashville, TN 37201",3.5,"One of the best places in downtown Nashvegas to get some healthy late night munchies to satisfy that hunger that always seems to strike right after you leave the bar.  There is a simple setup, like Quiznos, where you walk in, look at the menu board, select and pay for your pita, customize it with the toppings of your choice, and then either eat at one of the small tables or walk out eating it on the sidewalk.Very simple.  If I lived closer, I would come here more often.",Pita Pit,6152557482,514 reviews,2011-01-21,"Murfreesboro, TN",/biz/pita-pit-nashville,5.0,41,"Washington, DC",Robert S.
"121 2nd Ave NNashville, TN 37201",3.5,"After coming to Nashville once a month for 4 years, I finally realize a Pita Pit was on 2nd! This is now my go to spot for when I leave the Broadway bars. The staff is always friendly and the quality of the food is always top notch.",Pita Pit,6152557482,88 reviews,2013-09-02,"Mason, OH",/biz/pita-pit-nashville,5.0,41,"Washington, DC",Steve A.
"121 2nd Ave NNashville, TN 37201",3.5,"Travis was a great host. My first time here. Will come back. Very fast service. Quality is good, especially considering how quickly you can be out the door.",Pita Pit,6152557482,11 reviews,2014-01-14,"Nashville, TN",/biz/pita-pit-nashville,5.0,41,"Washington, DC",Dan M.
"121 2nd Ave NNashville, TN 37201",3.5,"YESSSSSSS!  The Pita Pit rules!  When you want to eat downtown and don't feel like paying $14 for a burger or waiting an hour for a table, Pita Pit is the place to go.  The staff is friendly and eager to help.  Basically you pick your meat and type of pita, then you build from there.  Hummus, tzatziki sauce, lettuce, spinach, cucumbers, tomatoes, banana peppers, etc.  I got the veggie pita and I was more than pleased.  I wish they had one by Vandy, I would eat there all the time.",Pita Pit,6152557482,484 reviews,2012-06-28,"Nashville, TN",/biz/pita-pit-nashville,4.0,41,"Washington, DC",Kristin Marie S.
"121 2nd Ave NNashville, TN 37201",3.5,"Went here for lunch. They take a pita bread and turn it into a ""wrap"" like meal. Very fresh and very tasty. Great place for fresh / healthy food and it is only half a block from Broad street.",Pita Pit,6152557482,319 reviews,2012-07-31,"Atlanta, GA",/biz/pita-pit-nashville,4.0,41,"Washington, DC",Henrik C.
"121 2nd Ave NNashville, TN 37201",3.5,"Great place, lots of healthy options but I must say the cookies are amazing! The parking isn't great, but if you work downtown it's an easy walk. I like the falafel.",Pita Pit,6152557482,32 reviews,2013-02-28,"Nashville, TN",/biz/pita-pit-nashville,5.0,41,"Washington, DC",Chad B.
"121 2nd Ave NNashville, TN 37201",3.5,"Oooh baby do you know what that's worth. Oooh heaven is a place on earth....After a three year separation from my beloved Pita Pit due to water main repair, flood, and geographical location what better night than New Years Eve to stumble into one of my favorite places on the planet. The choices, the quality, the flavors, and the personality make Pita Pit an essential location for lunch, dinner or a hangover snack. Invention is the name of the game here at Pita Pit. For example, my pita of choice is hummus on a wheat pita ($6) with lettuce, sprouts, tomato, cucumber, red onion, and honey mustard. Of course you can make your pita a combo with chips and drink! The possibilities are endless with the ample bosom choices.  After our excursion last night, I can't stay away. I've had a piece and I can't resist having another.",Pita Pit,6152557482,271 reviews,2011-01-01,"Nashville, TN",/biz/pita-pit-nashville,5.0,41,"Washington, DC",Sarah C.
"121 2nd Ave NNashville, TN 37201",3.5,"Love love love the Pita Pit.  I have had many lunches here.  They make everything fresh while you watch and you can pick and choose what you want in your Pita.  I typically always get the same thing every time I go.  Which is the Gyro.  It never fails.  If you are looking for a healthy lunch or dinner this would be the place to go!  And I love that it's on 2nd ave!  However, I wish you would open on in Brentwood.  I don't get to eat here as often any more because there isn't one close by.",Pita Pit,6152557482,28 reviews,2013-03-15,"Nashville, TN",/biz/pita-pit-nashville,5.0,41,"Washington, DC",Jasper T.
"121 2nd Ave NNashville, TN 37201",3.5,"I went here after a night out in downtown Nashville. A big plus is that they were open after the bars closed. Unfortunately it was very packed, but this is to be expected at 3am especially since the food was amazing!I had a ""Dagwood"" wrap.  It was quite delicious. They have a rather large selection for a small place. I will definitely return and try more of the delicious wraps!",Pita Pit,6152557482,58 reviews,2011-11-13,"Saint Petersburg, FL",/biz/pita-pit-nashville,5.0,41,"Washington, DC",Robert A.
"121 2nd Ave NNashville, TN 37201",3.5,"The people writing negative reviews are ridiculous.  The smoked wings were fall off the bone tender and had the perfect amount of smoke flavor in them.  The place is new and probably has been going through some growing pains but give it a chance, it is worth it!",Pita Pit,6152557482,2 reviews,2013-11-19,"Nashville, TN",/biz/pita-pit-nashville,5.0,41,"Washington, DC",Kurt O.
"121 2nd Ave NNashville, TN 37201",3.5,"Loved this place.  Taking pita bread and rolling it like a wrap filled with  your favorite goodies- what more can you ask for?  It was all good and it hit the spot for us hungry tourists.  I got the gyro wrap but was able to add other ingredients to the mix if I wanted to, which I did.  Staff was friendly and patient while we waded through the menu.  I highly recommend.",Pita Pit,6152557482,76 reviews,2012-07-26,"Atlanta, GA",/biz/pita-pit-nashville,4.0,41,"Washington, DC",Marie J.
"121 2nd Ave NNashville, TN 37201",3.5,"Had to peel my wafer thin pita off the paper it was wrapped in.  Chuckie, veg and jalapeno stuffing, it was horrible.  That will teach me to deviate from the mighty subway!",Pita Pit,6152557482,723 reviews,2012-03-12,"Nashville, TN",/biz/pita-pit-nashville,1.0,41,"Washington, DC",Janet S.
"121 2nd Ave NNashville, TN 37201",3.5,"I wish there was a ZERO star option. I will never eat here again. My office placed an order for three meals for lunch delivery. Given, this restaurant is about a three minute walk from our office but we were busy and it is cold out.... so we ordered. When 45 minutes went by without food, we started calling. Between us, we probably called 5-10 times and no answer. I started to get worried, and looked and saw they had debited my card. I walked down there. Given, they were pretty busy. I stood in line, kindly told the gentleman at the counter that I had delivered over an hour ago and still didn't have my food. He started screaming, WE BUSY!!! I reminded him that they are a business, and need to answer their phone... WE SO BUSY WE DON'T HAVE TIME TO ANSWER OUR PHONE! They had not even started making our food, so i asked for a refund. He then started telling me DONT GET IRATE WITH ME! YOU'RE ON CAMERA!!! and then started taking orders of the folks lined up behind me. Finally, after ten min or so of him waiting on other customers he came back to me and handed me his manager's phone number and told me to have a nice day. I said, ""I'm not leaving here without a refund."" He said I had to call her to get her to tell him how to get a refund. (Right - because that's the customer's duty...) and so I called. Her phone went straight to voicemail. I stood and he ignored me for awhile longer. I finally said loudly, ""HER PHONE WENT TO VOICEMAIL, SIR!"" and he continued to ignore me. I stepped back, waited til all the customers cleared out, then approached again. He told me that he couldn't do anything, i would have to wait and talk to her. I told him I wanted my food if I couldn't get a refund (preferably I wanted both). He argued with me further, and I loudly told him I was not leaving here without SOMETHING. They then made my meals, one at a time. They could've put everything on the grill at once, but that would have been too nice of them. I waited, and two hours after the first order was placed, I finally returned to my office. I am so irate that I couldn't even eat it.",Pita Pit,6152557482,2 reviews,2013-03-13,"Madison, TN",/biz/pita-pit-nashville,1.0,41,"Washington, DC",Lori L.
"121 2nd Ave NNashville, TN 37201",3.5,"One of only a few healthy lunch spots downtown.  It's essentially Subway in a pita, but the toppings/fillings are a bit more interesting than your typical sub shop (e.g., tzatziki sauce).  Pretty tasty and healthy, but I did return to my office smelling like a pita.",Pita Pit,6152557482,39 reviews,2010-09-14,"Franklin, TN",/biz/pita-pit-nashville,3.0,41,"Washington, DC",Cole D.
"121 2nd Ave NNashville, TN 37201",3.5,"Pita Pit is known for being a healthy fast food style chain.  However, every time I go in there, I end up adding cheese, mayo, and bacon to my pita!  Kind of defeats the purpose, but at least it is good.  I have been to a couple Pita Pit's in my day, and this one is definitely not as good as some of the others, service wise.The pitas are really good.  If you go for the club it has ham, turkey, and bacon.  Of course you are able to add whatever other fillings you want like chopped tomato, lettuce, etc.  You really can't go wrong with anything at Pita Pit, and I must say it makes for a really hearty lunch.  I would probably say it is one of the better places to eat lunch in the downtown area.",Pita Pit,6152557482,292 reviews,2008-10-03,"West Palm Beach, FL",/biz/pita-pit-nashville,4.0,41,"Washington, DC",Robert K.
"121 2nd Ave NNashville, TN 37201",3.5,"loved it, fresh ingredients and delicious flavors.  we went here on a whim during a weekend getaway to nashville and it hit the spot.  affordable too, and you get to order a meal deal like subway, but it's so much more delicious.  very accessible if you're walking around in the downtown area as well!",Pita Pit,6152557482,36 reviews,2013-03-23,"Atlanta, GA",/biz/pita-pit-nashville,4.0,41,"Washington, DC",Nonie N.
"121 2nd Ave NNashville, TN 37201",3.5,"I know Pita Pit is a chain but having once lived almost an entire year of my undergraduate life off of it, I just had to review it. I remember walking on 2nd street in May of this year and realizing that it had opened and feeling my heart skip a beat. No I don't think their Pita's are magical, but when you are need of good food at 3am, Pita Pit is absolutely the best option. I personally am a huge of their Chicken Caesar Pita, and the Chicken Souvlaki is also pretty tasty. If you are not a fan of any of the many combinations on the menu or of meat, do not fret you can simply build your own pita with all your favorites, or try something of their veggie menu. Though I am a huge fan of the fried food and bbq goodness that you can find downtown, there is something to be said for given you arteries a rest and having a something mildly more healthy in your stomach.",Pita Pit,6152557482,328 reviews,2008-10-27,"San Francisco, CA",/biz/pita-pit-nashville,4.0,41,"Washington, DC",Mariela C.
"121 2nd Ave NNashville, TN 37201",3.5,"Great food. I don't eat meat very often. I usually get the hummus, falafel or baba ganoush. You get a lot and its affordable. I've eaten lunch and dinner there many times. The people who work in there are great too. They are open late and they delivery in the area.",Pita Pit,6152557482,10 reviews,2008-10-09,"Nashville, TN",/biz/pita-pit-nashville,4.0,41,"Washington, DC",lydia x.
"121 2nd Ave NNashville, TN 37201",3.5,"i'm not a huge fan of the chain/fast food type of places, but i've been wanting to try this place before it opened b/c i just needed a new place to check out for lunch. I checked it out today and i will be going back. I would say this place isn't greek at all except for the pita bread, tzatziki sauce, hummus, falafel, and fetta cheese. hahaha. it's more like a sandwich spot like that of subway. they have fresh ingredients for you to add to the pita sandwich. i tried ""the local"" and it was very good. it's bbq/rach/hot sauce marinated chicken; i had it with tomatoes, spinach, cucumber, jalapenos, sprouts, fetta, and som bbqq sauce. i don't know how it may sound, but it was really good. on a nice warm day like today, it complimented the weather very well because it was light and healthy. Since it's so new, the place is very clean with very nice staff. if you're in downtown and want to eat something other than subway/quiznos, or other stuff, check this place out, it's actually pretty good.",Pita Pit,6152557482,85 reviews,2007-05-08,"Los Angeles, CA",/biz/pita-pit-nashville,4.0,41,"Washington, DC",Nate C.
"306 E Thompson LnNashville, TN 37211",4.5,Been here plenty of time. Love this place. There is just one thing. They can't not seem to disappoint me. Everything here is GREAT!,Dairy King,6158337362,30 reviews,2015-08-24,"Nashville, TN",/biz/dairy-king-nashville,5.0,17,"Washington, DC",FoodCritic 6.
"306 E Thompson LnNashville, TN 37211",4.5,"A good meat and three located off of Murfreesboro Road. Located in the old Taylor Drugs building on Thompson Lane. There is a different variety of meats and vegetables that change from day to day. I love it when they have fried zucchini. Their cheeseburgers are great,taste like home made. The prices are very reasonable . The place is clean and the employees are nice. The owner,Jeff Jones,comes out and speaks to his customers from time to time. Highly recommend!",Dairy King,6158337362,4 reviews,2015-08-18,"Nashville, TN",/biz/dairy-king-nashville,4.0,17,"Washington, DC",James C.
"306 E Thompson LnNashville, TN 37211",4.5,This is a meat and three place off of Murfreesboro road only open on M-F. It is pretty good especially for the area considering there is not much and definitely not many mom and pap shops.,Dairy King,6158337362,34 reviews,2015-03-13,"Deatsville, AL",/biz/dairy-king-nashville,5.0,17,"Washington, DC",Stephen C.
"306 E Thompson LnNashville, TN 37211",4.5,"One of the better Southern meat and three's in Nashville.  It's been around for decades.  I always feel like I've stepped back in time when I go in because the place has an older, but well kept, feel about it.  The food is always excellent and the employees could not be more nice.",Dairy King,6158337362,18 reviews,2015-05-08,"Antioch, TN",/biz/dairy-king-nashville,4.0,17,"Washington, DC",Chris C.
"306 E Thompson LnNashville, TN 37211",4.5,"Fantastic! Very spacious, and the line moves quickly. I had the meatloaf with mashed potatoes and macaroni. The macaroni was bland, but everything else was great. Very fresh. For dessert we split the banana pudding. It was warm, which I'm not used to, but was waaay better than expected! Can't wait to go back.",Dairy King,6158337362,42 reviews,2014-06-25,"Nashville, TN",/biz/dairy-king-nashville,5.0,17,"Washington, DC",Allison B.
"306 E Thompson LnNashville, TN 37211",4.5,"Food: typical Meat and three Fried Chicken is good. Chocolate pie is good but of course artery hardening. It has a sort of cafeteria style feel to it. You go in, you grab a tray etc. I always drink water and they have a gigantic bottle of lemon juice which is helpful. Everyone raves about it but its just standard meat and three in my opinion. They do have a short order side too. Don't let the name mislead. They are primarily a meat and three - I have never eaten ice cream there.",Dairy King,6158337362,109 reviews,2013-11-27,"Nashville, TN",/biz/dairy-king-nashville,3.0,17,"Washington, DC",Chris A.
"306 E Thompson LnNashville, TN 37211",4.5,"After not having an excuse to visit the Diary King for a while, I met a friend there today for lunch and it's as good as ever.  Really well-prepared food and great service.Scored some serious points with my family for ordering some banana pudding and a couple of chocolate pies to go.  They lasted about 6.8 seconds, but the smiles kept growing!",Dairy King,6158337362,30 reviews,2014-01-28,"Franklin, TN",/biz/dairy-king-nashville,5.0,17,"Washington, DC",Mike H.
"306 E Thompson LnNashville, TN 37211",4.5,Food was hot but limited. Only 1 meat available. Staff was nice.the vegetables were good the deserts were gone.,Dairy King,6158337362,133 reviews,2014-03-04,"Antioch, TN",/biz/dairy-king-nashville,4.0,17,"Washington, DC",Jesse Q.
"306 E Thompson LnNashville, TN 37211",4.5,"My dad found this little jewell a few years ago and I've been about a dozen times. Love the fried chicken and meatloaf, and the sides a great too. Reminds me of food my mom used to make with all the southern classics.",Dairy King,6158337362,64 reviews,2014-01-12,"Nashville, TN",/biz/dairy-king-nashville,4.0,17,"Washington, DC",Joe C.
"306 E Thompson LnNashville, TN 37211",4.5,"Nicest folks, delicious home-cooked food with lots of variety and yummy ice-cream based treats. A true local casual indie. You feel like you've stepped back a few decades...in a good way.",Dairy King,6158337362,66 reviews,2014-04-01,"Nashville, TN",/biz/dairy-king-nashville,5.0,17,"Washington, DC",Julie S.
"306 E Thompson LnNashville, TN 37211",4.5,Best burger I've had in a long time.  I couldn't have made it better myself.  Super fresh tomatoes crisp lettuce and über juicy meat cooked perfectly. I'll be back,Dairy King,6158337362,2 reviews,2013-10-25,"Antioch, TN",/biz/dairy-king-nashville,5.0,17,"Washington, DC",Joshua H.
"306 E Thompson LnNashville, TN 37211",4.5,A quick google search for ice cream near Nashville airport pointed me directly to Dairy King. There's something about ice cream that really hits the spot after Mexican food. The place was actually closed but the employees were very accommodating in letting me get some ice cream while cleaning up. A few squirts of flavoring were added into a cup followed by chocolate ice cream from a fast food looking soft serve ice cream dispenser. It was all blended together and I was out the door 5 minutes later for $2.39. Was it a chocolate milk shake? Yes. Would I order one again from Dairy King? No. It sounds like this place has been around for years and I have a strong appreciation for longevity in the food industry. It's hard for any business to stick around that long let alone a restaurant. But the whole place just screamed high school cafeteria to me so I won't be heading back. Nice people but I will get my ice cream elsewhere.,Dairy King,6158337362,327 reviews,2011-07-08,"Chicago, IL",/biz/dairy-king-nashville,2.0,17,"Washington, DC",Dusty K.
"306 E Thompson LnNashville, TN 37211",4.5,"Good meat & three just off Murfreesboro Road.  Good food, large space, friendly folks, very efficient operation.  What's not to like?",Dairy King,6158337362,54 reviews,2013-04-04,"La Vergne, TN",/biz/dairy-king-nashville,4.0,17,"Washington, DC",P. T. B.
"306 E Thompson LnNashville, TN 37211",4.5,Best meat and three ever !! Absolutely love the shakes and the chocolate fried pies are to die for!!!!,Dairy King,6158337362,3 reviews,2012-11-11,"Nashville, TN",/biz/dairy-king-nashville,5.0,17,"Washington, DC",Beth W.
"306 E Thompson LnNashville, TN 37211",4.5,"Never been at night, but I totally dig the meat+3 take away during the day. This little family run joint has been on East Thompson Lane at least since my mom was a kid. Menu selections rotate by day. There are several covered picknic tables as well as a dine-in restaurant (never been in there). My two favorites are the sweet stewed tomatoes (OMG- get them!) and the banana puddin'. The cornbread flapjacks are tasty too. They even have a fried chocolate pie (you read that right). I've never had it, but I eyeball it in the window every time. The thing I don't like is the presentation and styrofoam overload (the box, the cup, the desert cup - all styrofoam).",Dairy King,6158337362,68 reviews,2010-03-17,"Nashville, TN",/biz/dairy-king-nashville,4.0,17,"Washington, DC",Stephanie C.
"306 E Thompson LnNashville, TN 37211",4.5,"i live about .2 miles from this place, yet have never stopped in the actual ""restaurant"" bit in the little plaza just by the tracks. this is a decent meat + 3. nothing really excels, but nothing sucks. actually, i take that back, i really like their banana pudding. and i had some strawberry cake one time (that i haven't seen since..) that was gooooood.  and actually, i really, really like the rolls here. you know... come to think of it, the food is actually pretty damn good here lol. they get you out with the quickness, and the portions are mammoth. the sheer weight of the food you leave with is pretty impressive, and the price is oh so reasonable. i can get a meat + 2 + dessert for less than eight dollars after tax. that's cheap as damn, people. i will say, however, that the fountain drinks served at the outside stand are absolutely horrid. stay away from them. as in, don't even consider them.i would alter the hours, but i don't know what time they open. but i do know they close at seven. enjoy!eric b",Dairy King,6158337362,146 reviews,2009-03-13,"Nashville, TN",/biz/dairy-king-nashville,4.0,17,"Washington, DC",Eric B.
"306 E Thompson LnNashville, TN 37211",4.5,Dairy King has been here for 62 years and owned by the same family for 40 years. That is awesome.  The name Dairy King vs Dairy Queen is also pretty funny. They have a great meat + 3 lunch and the ice cream stand has every frozen classic you could ever want. There are photos on the wall from 1979 when flood waters rose 10ft and then went back down in 30 minutes.  Twice in one year! Stop by this often overlooked Nashville institution.  It is really like going back in Nashville time. The family that runs it is very warm and they treat you like an old friend even if its your first visit.,Dairy King,6158337362,37 reviews,2009-03-04,"Franklin, TN",/biz/dairy-king-nashville,5.0,17,"Washington, DC",Todd M.
"2330 Franklin PikeNashville, TN 37204",3.5,Coffee was amazeballs! Food was excellent. Very clean little diner with Southern charm. The ladies were attentive and humble. Def skipped the free hotel breakfast for this little gem.,Sylvan Park Melrose,6152699716,14 reviews,2015-07-30,"Buda, TX",/biz/sylvan-park-melrose-nashville,5.0,20,"Washington, DC",Amanda E.
"2330 Franklin PikeNashville, TN 37204",3.5,"A coworker had nothing but good things to say about this place and her food did look good so I decided to try it for lunch the following day. I couldn't find a menu online so I went in to order. The menu changes daily so I guess that's why. The place was packed with old people so I assumed good things about the food. I ordered the mashed potatoes, fried okra and coleslaw. I thought the coleslaw was the best of the 3 but not that great. The fried okra was greasy and I didn't finish them all. The mashed potatoes were the saltiest potatoes I've ever had from a restaurant and I could not eat them. Staff was only friendly to the regular customers. Nothing was good enough for me to want to go back anyway.",Sylvan Park Melrose,6152699716,237 reviews,2015-09-07,"Nashville, TN",/biz/sylvan-park-melrose-nashville,2.0,20,"Washington, DC",Ashley T.
"2330 Franklin PikeNashville, TN 37204",3.5,"Mmmm, a hearty breakfast. We are from central Illinois but live here in Nashville, and this restaurant made us feel at home! Since being in Nashville, we've yet to find a laid back diner where you can get biscuits and gravy with your meat and eggs!Extremely affordable for those on a budget. This place is not ""trendy,"" but it's a warm, inviting breakfast stop. We experienced warm and friendly service as well. Highly recommend!",Sylvan Park Melrose,6152699716,97 reviews,2014-11-15,"Nashville, TN",/biz/sylvan-park-melrose-nashville,5.0,20,"Washington, DC",Jacoby D.
"2330 Franklin PikeNashville, TN 37204",3.5,"If you're looking for a trendy breakfast spot full of exotic twists on everyday breakfast favorites... This is NOT your place. However if your looking for a good ole 'murican breakfast then come on in! I'm a lover of all types of breakfast/brunch...the bf is not. He doesn't like to wait or overpay. So this is his place... bacon, eggs, biscuits and gravy.However in true Southern tradition they aren't open on Sunday.",Sylvan Park Melrose,6152699716,25 reviews,2015-01-24,"Nashville, TN",/biz/sylvan-park-melrose-nashville,4.0,20,"Washington, DC",Grace A.
"2330 Franklin PikeNashville, TN 37204",3.5,It's a good place but they close early all the time. I drive pretty far to come here and twice now it has closed before the big sign on the door says it is supposed to. Very disappointing.,Sylvan Park Melrose,6152699716,5 reviews,2015-07-18,"Nashville, TN",/biz/sylvan-park-melrose-nashville,2.0,20,"Washington, DC",Brian B.
